Experiment,Condition,Plate,Cell,TRACK_ID,SPEED_median,SPEED_p10,SPEED_p90,SPEED_IQR,DIRECTIONAL_CHANGE_RATE_median,DIRECTIONAL_CHANGE_RATE_p10,DIRECTIONAL_CHANGE_RATE_p90,DIRECTIONAL_CHANGE_RATE_IQR
experiment_01,condition1,,cell004,36,0.9966873443906041,0.9541512767128657,1.0319764002548102,0.04449293424353207,0.061246763022534054,0.0035002626067673803,0.15535089807156668,0.07856638808606534
experiment_01,condition1,,cell004,37,0.7387360520266162,0.692513181919487,0.7869336413846149,0.0485518102085708,0.03962699445572665,0.0053376093082497,0.16446183074045467,0.09441906420051975
experiment_01,condition1,,cell004,38,1.6385078203348442,1.6137541016158963,1.670413118631561,0.03540158456595255,0.07367308215557355,0.023149857754766162,0.15201241215375058,0.05228624547318433
experiment_01,condition1,,cell004,39,0.6900287039964889,0.6448699172874865,0.7271071167810129,0.05376034804257257,0.06320252513683286,0.01375825315218929,0.11848033956213914,0.07374804521718989
experiment_01,condition1,,cell004,40,1.3345254828134947,1.2980566761898056,1.3778842993384295,0.04462752782159152,0.05329621348159255,0.01085553937850017,0.15902956173150026,0.10930826116455925
experiment_01,condition1,,cell004,41,1.3519733735565613,1.3174763520779103,1.4032792347538772,0.06190479925589898,0.080626593314603,0.0032594407371395,0.1503250103069049,0.10818709964111763
experiment_01,condition1,,cell004,42,1.3633196852442542,1.3307474908983314,1.4092926304993794,0.04654605841511761,0.051230581196647446,0.00885089765459765,0.1341167172481715,0.05148106561578571
experiment_01,condition1,,cell004,43,1.308775199981489,1.2450401259917547,1.341611268485195,0.04485154856546303,0.07509039736358519,0.006587159067386611,0.14979726401364712,0.08610789388603154
experiment_01,condition1,,cell004,44,1.1662331504030965,1.1496428558293457,1.1906628669957207,0.022401404359890797,0.1599626212337619,0.009383936375995862,0.19007895164468924,0.10089653506437704
experiment_01,condition1,,cell004,45,0.6979840027124049,0.6522396399485044,0.7384230233797762,0.04434801449703063,0.060271661941954394,0.005835108383982211,0.13260089382517143,0.09458542772990469
experiment_01,condition1,,cell004,46,1.1619658958685468,1.1004750793661249,1.2013628034085448,0.0673202504546686,0.0565093964648502,0.00473459924922934,0.15288071466855727,0.057272919854037097
experiment_01,condition1,,cell004,47,1.052622411080722,1.028777892302138,1.087351300424064,0.024179004554670813,0.0332500186049602,0.0126411615539204,0.1327414649962475,0.051682257449264205
experiment_01,condition1,,cell004,48,0.9221525502270108,0.8719090405979709,0.9545144135019992,0.04035600286746077,0.0442467722591932,0.00629449815244366,0.08075475594289776,0.039538781086521944
experiment_01,condition1,,cell004,49,0.3879022930248877,0.3433910516583746,0.4447131897753105,0.06237441849666109,0.0451910455515589,0.0100558932459746,0.1727260181240915,0.0654634114821567
experiment_01,condition1,,cell004,50,0.8554220647908526,0.8062040273944323,0.9001889035789018,0.05977739036563667,0.0421717790294653,0.0022530172135694602,0.102898611033822,0.07601256166444502
experiment_01,condition1,,cell004,51,1.275531609984845,1.2326609064042775,1.3037670727738133,0.0405656685346496,0.06509101582532345,0.0061559839878173005,0.19092196252300206,0.10066263803870891
experiment_01,condition1,,cell004,52,1.052697810467442,0.9986425702562769,1.0882871416241546,0.052758812192403415,0.0609946402672039,0.006433128425423862,0.20674373621917494,0.1312960753721477
experiment_01,condition1,,cell004,53,0.8353224117910842,0.7855333781716055,0.866254383500969,0.03664215964804951,0.082875012138619,0.0226432502115756,0.1977333783072103,0.1246176340418721
experiment_01,condition1,,cell004,54,0.8897578491820711,0.8392201559284607,0.9449503221232368,0.04539951249958396,0.06877571824159176,0.006529932467130551,0.15454905664170562,0.09004817160055939
experiment_01,condition1,,cell004,55,1.3019605887114003,1.2655098583351927,1.3623805917456016,0.05707469531604259,0.0941619529040126,0.004317456383039581,0.10265818899030786,0.04846554604334655
experiment_01,condition1,,cell004,56,1.1434959104499434,1.106135577024039,1.1900334740214158,0.051338392329619564,0.04475705013360205,0.011796172633054882,0.16476890334215888,0.0809708257970885
experiment_01,condition1,,cell004,57,0.6976331341661411,0.6377601678166083,0.7328928033480658,0.04074033685763023,0.0533723367758918,0.014017401171213122,0.15446884502944502,0.06488639152169111
experiment_01,condition1,,cell004,58,1.1682634835809862,1.1035557645342484,1.205964906269848,0.07250794281773665,0.0519709915371202,0.0033994624961850004,0.14825793852676816,0.1101961431879917
experiment_01,condition1,,cell004,59,0.5936094975361813,0.5395563166452819,0.6216502973185952,0.04505486228007527,0.054379747714135,0.01231254985035394,0.1313124811759394,0.060403720442780556
experiment_01,condition1,,cell004,60,1.2949019372938226,1.261799158982934,1.3559309762368934,0.050303748628893086,0.0731759221304946,0.01609554413686122,0.1678483908725904,0.08275981002771095
experiment_01,condition1,,cell004,61,0.7671236056669762,0.7119289100721162,0.8189980170306851,0.08801659366667902,0.1079699699927013,0.04876531659532165,0.13256032417639946,0.013812123756588426
experiment_01,condition1,,cell004,62,1.1887284320871518,1.157314829789396,1.2433075956849042,0.05591611069469793,0.04947158718834635,0.008801539924692769,0.12236908451088263,0.07737088838891443
experiment_01,condition1,,cell004,63,1.38459724081513,1.3451310016110545,1.4291514795976965,0.05175134126978653,0.0579545248905264,0.0053245635854792,0.1338514548712632,0.0789847836388418
experiment_01,condition1,,cell004,64,0.8332384355385265,0.7806704700945952,0.8919776018189407,0.06346153319903369,0.0588666292838695,0.012330472876331804,0.1299072909210615,0.08708635177942728
experiment_01,condition1,,cell004,65,0.942865659340731,0.9029204531696196,0.9690121816937628,0.02875822908871517,0.0696173144486187,0.0188461951484799,0.1575274770171693,0.06729767948319519
experiment_01,condition1,,cell004,66,1.1402326832171583,1.1095404412729235,1.1767214807605413,0.04695808860501538,0.0833495453532586,0.012675646172891325,0.1404526655164822,0.05756107902979339
experiment_01,condition1,,cell004,67,1.212943583274193,1.1550357871803394,1.2418549128341059,0.04685804058027476,0.07228155107644045,0.013005416332995281,0.19938984496061157,0.11287608693174907
experiment_01,condition1,,cell004,68,1.0342649769462946,1.003100422184554,1.074069824549412,0.04370364196209442,0.0165637418091025,0.00408770659489329,0.122544328297784,0.0720011137117484
experiment_01,condition1,,cell004,69,1.0812767361043394,1.0478054364146163,1.1515007021854775,0.08409795799113584,0.1200334199529742,0.0090774503967292,0.14843186032096198,0.1281121831583024
experiment_01,condition1,,cell004,70,1.1738783174131942,1.1110610310568148,1.2212592876656951,0.057643375980825695,0.0435070418931156,0.011120178602172421,0.09536085317031322,0.061935554710742496
experiment_01,condition1,,cell004,71,0.9304899495602006,0.881449784641054,0.9670345334021081,0.044142349035196426,0.05925992842395405,0.00845870435948152,0.184821439234897,0.08606630702143538
experiment_01,condition1,,cell004,72,0.7358043321838564,0.7099009980480697,0.8062404110474071,0.06209396364016728,0.0942230556246221,0.014352299716749981,0.19789639017323066,0.1177918792360848
experiment_01,condition1,,cell004,73,0.7280562995262229,0.6948528187843481,0.7714364252554432,0.03445091951143664,0.05822305335972365,0.01354393358346818,0.19331869650987596,0.09156188585911768
experiment_01,condition1,,cell005,1,0.6742947645064596,0.6336317559765126,0.7222395573199343,0.055591285696194426,0.06344118487383604,0.007739876347549451,0.1603220335141489,0.08275477978450116
experiment_01,condition1,,cell005,2,1.317069392303262,1.2921606441261926,1.3582059955046322,0.02319785258372753,0.061124987787427754,0.0020232285390978503,0.12673058315606672,0.09487060637404557
experiment_01,condition1,,cell005,3,1.5630211983033457,1.4914859435502592,1.6247300053825824,0.05973678401320193,0.0723522503946949,0.011147148341146,0.15483689595382785,0.09829643614731527
experiment_01,condition1,,cell005,4,0.8171910052882505,0.7785016710732692,0.8726351635738774,0.05062350212700928,0.0534402530317959,0.02080437512701726,0.15594149949521674,0.0463079178493192
experiment_01,condition1,,cell005,5,1.2086232356800715,1.151520295413713,1.2657025844920504,0.05341700410900008,0.05493967006331825,0.004318194206192691,0.10609281452712575,0.041656976450907275
experiment_01,condition1,,cell005,6,0.9414771367223005,0.8814712435776741,1.0058468614452305,0.05643388509565728,0.0739546261588789,0.01118266443030688,0.16959133533687717,0.08757131174303703
experiment_01,condition1,,cell005,7,1.1744864643056274,1.0922669361648856,1.194176532281461,0.0663281713527284,0.0995837325437892,0.0565426718847714,0.1716406907720061,0.07173726390049184
experiment_01,condition1,,cell005,8,0.7596789528475398,0.7394263940731762,0.7845790312492814,0.018460963690695498,0.07172590631289824,0.009154843503813282,0.13009266683026996,0.0650635186646155
experiment_01,condition1,,cell005,9,1.1825313377661262,1.1296585048383048,1.2273360186633455,0.05365593537724633,0.04606089269391475,0.00882934888040408,0.13963445429181098,0.07432467194748632
experiment_01,condition1,,cell005,10,0.8673482350162798,0.8426579652521604,0.903947140848819,0.037608442302052736,0.0608827563791836,0.0026234736140356,0.1539352425992164,0.11503211632272037
experiment_01,condition1,,cell005,11,0.9216135434853118,0.8916726453174366,0.9759966469184913,0.05604380080313698,0.0790543879481706,0.0019313347528018001,0.11640924260411199,0.08414497068048421
experiment_01,condition1,,cell005,12,0.9494465704014244,0.8767391312570942,0.998435497375186,0.05821163669793372,0.0646487121971509,0.0130939838026583,0.1524570642908723,0.0633363421586165
experiment_01,condition1,,cell005,13,1.247218534172099,1.198336822201763,1.2843956771706588,0.04450168479058081,0.060043290795492255,0.01292205255747476,0.1364835868295605,0.08468831065967292
experiment_01,condition1,,cell005,14,0.9467608910312473,0.9286391187945991,0.9765507699161522,0.032189380434630155,0.10185491502301655,0.00973239128339301,0.15783654841569025,0.1162198310865005
experiment_01,condition1,,cell005,15,1.2039277766625112,1.031953354894845,1.2691273627757025,0.0853182758683988,0.1185099514976085,0.0093977306427609,0.7452558751262874,0.5582020092291863
experiment_01,condition1,,cell005,16,1.0353165765835555,0.42576624168588395,1.084539320290375,0.48059176967860073,0.11297985607015776,0.01173991403615804,0.7670449306371638,0.43739082946891583
experiment_01,condition1,,cell005,17,0.7509692489043398,0.6805471601890593,0.8087117160668132,0.05568621091058468,0.0910050650619024,0.01052233051899766,0.1449695632745097,0.10598121273955015
experiment_01,condition1,,cell005,18,1.0879400313741592,1.0607756650033942,1.143182645636841,0.05219432167097349,0.0623716702627898,0.0058164081311202,0.1371824949958391,0.09700573230689938
experiment_01,condition1,,cell005,19,1.2460958775571929,1.1860254076797807,1.2631187929252605,0.06125501330999672,0.1107229260647482,0.0028145656860193804,0.13284529609373627,0.10041204968778344
experiment_01,condition1,,cell005,20,0.5890081492655612,0.5430219530517024,0.6314305687398781,0.04643792537856528,0.08169574581399115,0.011882634015667401,0.16703474021820286,0.08978546385907171
experiment_01,condition1,,cell005,21,1.0855841981418841,1.0370979157007563,1.1188566831451028,0.04643840096465168,0.0544101484221095,0.00488417953200885,0.14396172174742056,0.0871727083913409
experiment_01,condition1,,cell005,22,0.945555223572567,0.9011916344481873,0.9945924528337743,0.035271085871317887,0.06771867648332415,0.0074787540355866705,0.1874824786230539,0.07913257549384463
experiment_01,condition1,,cell005,23,0.9905661134221077,0.9398202061178336,1.0310646756031294,0.03739011658859914,0.0845743066443416,0.0116498802220245,0.1224041597949472,0.06792029964701911
experiment_01,condition1,,cell005,24,0.8629049237586861,0.8314778122379687,0.8994424007244175,0.05292787769702578,0.039754776972396655,0.008130043327593199,0.06765525578635895,0.03425825283372263
experiment_01,condition1,,cell005,25,0.8132216605298717,0.7733895906076773,0.8657631453166241,0.05491508122290467,0.066183837047518,0.0304422465251295,0.2081050763143661,0.06730223987696449
experiment_01,condition1,,cell005,26,1.1759196621288472,1.1236583952984054,1.223780407766893,0.04093062919221646,0.0658428257151677,0.00523789910884047,0.12271398523282424,0.05891357971555387
experiment_01,condition1,,cell005,27,0.6427230389040113,0.6046603545884114,0.7025327516114092,0.042616328815490045,0.0936158131186608,0.016498133687072872,0.1719074501121581,0.09416513260185046
experiment_01,condition1,,cell005,28,1.363706153035418,1.3199044424913398,1.429291948282188,0.0569189306332647,0.07130789272471826,0.009733872796296643,0.14610437277133623,0.061874649407279214
experiment_01,condition1,,cell005,29,1.2451434743038303,1.2034794848467487,1.2840963883438667,0.048091879940801,0.0770160224682026,0.024881088230475665,0.16882074743965486,0.07727112847477821
experiment_01,condition1,,cell005,30,1.1338276479160412,1.0940638223483634,1.184383857573075,0.04958137735744961,0.0742029675561157,0.008908268512794363,0.1562335884920761,0.0992063501420832
experiment_01,condition1,,cell005,31,1.1514811375101268,1.1174975884958434,1.209187485625215,0.05238422984756763,0.04335004923895615,0.0043365665578073,0.1540684717908351,0.08248129296190881
experiment_01,condition1,,cell005,32,0.9817093517364114,0.9289008156569624,1.0300276770216037,0.03559560411542573,0.0727995113542198,0.01325286186559335,0.13172530367212332,0.06627339257275128
experiment_01,condition1,,cell005,33,1.0981424138757887,1.0561499414500632,1.1279986050454034,0.02575196119833656,0.06397867538171315,0.02749167130953165,0.16096642254780064,0.06308937295052612
experiment_01,condition1,,cell005,34,1.5179415754828307,1.4625400615467847,1.574884060210146,0.06216647916973583,0.0595156720630065,0.01470108230653038,0.14859194450109264,0.07814445556272309
experiment_01,condition1,,cell005,35,1.0281395124270682,0.8185048989603472,1.105422334340213,0.23740971823939905,0.1940579977862302,0.0154842510229147,2.9835085646401445,2.736222394189843
experiment_01,condition1,,cell005,36,0.9602795301979355,0.9247782361411755,0.9916626129985744,0.041885203268575255,0.0507788473225643,0.0127951026317205,0.1488773259689421,0.09272330694407979
experiment_01,condition1,,cell005,37,1.1974583701232393,1.164628856418843,1.273448304892395,0.0651192999030985,0.0634999031722358,0.023206084668156757,0.216689259328172,0.0999437560537896
experiment_01,condition1,,cell005,38,0.7731575727464389,0.7272631665760106,0.8137187417576506,0.03755860806330502,0.0413996984251698,0.0079138273449087,0.1413425236240843,0.08670288882499609
experiment_01,condition1,,cell005,39,0.8941068107430743,0.8609762338098729,0.9139227720582183,0.0421905295721563,0.08798929390951346,0.02141194092745689,0.13924715453878087,0.0659546848835762
experiment_01,condition1,,cell005,40,1.0523271364059688,1.00763088778851,1.1051483713491002,0.05330915214631804,0.0710877280753062,0.0230789963713176,0.14851647713486812,0.06863236217392929
experiment_01,condition1,,cell005,41,1.5227466847803708,1.464167567082863,1.5509849535199847,0.04497368902048038,0.0787515311902917,0.01536127248419722,0.19385924301190322,0.10005813214669562
experiment_01,condition1,,cell005,42,0.7935077480475161,0.39347526437916136,0.8451091435045389,0.08522992448848798,0.0628148070570885,0.01486309543932064,0.17057487016124726,0.11719443873118235
experiment_01,condition1,,cell005,43,0.7766518870203633,0.735084915777406,0.8228711721566005,0.04506524451675231,0.0640353815111431,0.004888637167153181,0.14862353599972342,0.0920543478518123
experiment_01,condition1,,cell005,44,0.9104297298688053,0.874015835410969,0.942102802520427,0.05195405760145566,0.016502191980059498,0.0019447152941095,0.1088914531629677,0.07569337758014012
experiment_01,condition1,,cell005,45,0.5601525471345129,0.533464181892198,0.5829149774532892,0.01963038510683901,0.0318785382872262,0.00299246093662446,0.13315794112800947,0.08026464093052049
experiment_01,condition1,,cell005,46,1.0927107305532084,1.0480881684447216,1.100727162855015,0.02503216492254401,0.0227987490420185,0.0070070113502249416,0.17405195893951933,0.07544235297772285
experiment_01,condition1,,cell005,47,0.9983568529071924,0.9464077891454886,1.0249061521441227,0.05918921721257753,0.0643562533770971,0.00220945757393646,0.191180759460627,0.101382774978148
experiment_01,condition1,,cell005,48,1.2369450943619467,1.2157859790745673,1.2607624249249318,0.022900949036797735,0.02751143984888805,0.00184229074376064,0.0909261289045751,0.05126193253231033
experiment_01,condition1,,cell005,49,1.1685652463337095,1.1233263771112558,1.2181007234373726,0.059110816127514454,0.0518027885647556,0.013787930670723522,0.14902343484500283,0.059485118947778304
experiment_01,condition1,,cell005,50,1.2045327021837982,1.0399010325144427,1.29291086621576,0.14712051263165749,2.2681104909681316,0.02344252085548935,2.9702272042597024,2.636118598927513
experiment_01,condition1,,cell005,51,0.9851541905373905,0.9557523822664755,1.027672615148992,0.03491714499299059,0.07160388853776764,0.00358693737443345,0.18007376692169696,0.0893731542249777
experiment_01,condition1,,cell005,52,0.7945227057783718,0.7525387267781736,0.833768153487332,0.05317165344200547,0.0794984605717072,0.018831388902565024,0.14154465637812028,0.055137176414716
experiment_01,condition1,,cell005,53,1.0561666436537065,0.9939946583414041,1.0956940874395869,0.04719236825991602,0.0466835604415858,0.01435170775666458,0.1574921166741225,0.07525816986432965
experiment_01,condition1,,cell005,54,0.946549574655905,0.8681555188796232,1.0180952056739299,0.06307888287983476,0.0700035241614851,0.02997795693248492,0.16420836706346734,0.0766828222993937
experiment_01,condition1,,cell005,55,1.184621480009435,1.1207155913997726,1.2533093603478807,0.06805413264401006,0.04501973057626265,0.00018852230068652163,0.16766522894226676,0.06919867772277995
experiment_01,condition1,,cell005,56,1.0566655207133568,1.0026803743346586,1.1123986637397494,0.050522102134181957,0.0716779631307021,0.014166027824235341,0.18093948411800304,0.12721168562154575
experiment_01,condition1,,cell005,57,1.2103786465863835,1.1741792329930636,1.2522094885078776,0.034932030638092026,0.056992026857197,0.00600419228777808,0.09755246133122017,0.048179765199602806
experiment_01,condition1,,cell005,58,1.0132669380261983,0.9566282800560695,1.069345935841218,0.04856158663956622,0.0819097132480485,0.009907472792150611,0.1860904634524773,0.07901930864027217
experiment_01,condition1,,cell005,59,1.453986171205829,1.4049554907444652,1.5091988897105981,0.047215342762208845,0.0682750567229486,0.006130949054615241,0.1853024677650018,0.08592520871913309
experiment_01,condition1,,cell005,60,1.3679161170050191,1.337557643736212,1.4071360242694755,0.04056700952670833,0.06427221702628005,0.015099925193651581,0.16707526587948723,0.076318436145763
experiment_01,condition1,,cell005,61,0.6819370219844123,0.668073779481797,0.7291619448812812,0.047122014059184814,0.0468839515544803,0.0025023280791583204,0.15001817211173085,0.0969035755088035
experiment_01,condition1,,cell005,62,0.9622874953541528,0.9226904076382512,1.0213437188160692,0.05241752544389333,0.0430723102037026,0.00936630934643646,0.08410342813363512,0.045275925068043905
experiment_01,condition1,,cell005,63,1.1822565288144398,1.1472306104743408,1.2215993334738757,0.033881756719641665,0.0658739214842957,0.0082993826873175,0.14335659661701575,0.0836605359091037
experiment_01,condition1,,cell005,64,1.590286653705964,1.5589003307503306,1.6146955612402194,0.026690881013013312,0.0597756194556633,0.01122234180127277,0.18080156144826542,0.10401686576903202
experiment_01,condition1,,cell005,65,0.8733603806283468,0.8367362909592333,0.9070411119030675,0.04329927589424454,0.0766872219051637,0.011286134313790882,0.15783643279294463,0.0975243011021224
experiment_01,condition1,,cell005,66,0.6119957833569545,0.5575288525902513,0.6523850776239835,0.06167976996521296,0.08538002889776215,0.0107163054947364,0.1851242097920313,0.08405254897775336
experiment_01,condition1,,cell005,67,1.161330638112253,1.1178236101892973,1.186846682751973,0.034116572759580244,0.0605161844670347,0.0184445390905449,0.15545574448268984,0.06497701079553615
experiment_01,condition1,,cell005,68,1.7454454486932969,1.6768718030029117,1.7861949576597158,0.0607447979540261,0.0727028258654778,0.011707063075002041,0.18548101805850634,0.1009400597983448
experiment_01,condition1,,cell005,69,1.4379667860939969,1.399036860860502,1.5089255036317144,0.04038391877990333,0.0686730009139555,0.0038414639726009002,0.1438747732588371,0.07621809267519913
experiment_01,condition1,,cell005,70,1.1215896508219054,1.0619113603352615,1.1633959028909702,0.04998101903714969,0.0675629756875445,0.006868729006641191,0.13949104366095333,0.06444612122283193
experiment_01,condition1,,cell005,71,0.5860722885730247,0.5455746264376737,0.6200337177675379,0.03236396224868099,0.0381020522908949,0.012292243202954892,0.1139323716240167,0.04880593844592
experiment_01,condition1,,cell005,72,0.8254491402342996,0.7984760872796545,0.8737181507472473,0.04171692130468074,0.0880778241749324,0.017785521205435258,0.17241606360563294,0.08358256448593025
experiment_01,condition1,,cell005,73,0.7142789008932946,0.6700435216110489,0.7552416560035661,0.03912858769291283,0.0606242323446772,0.011677024254439321,0.15271928487318717,0.0757077253341828
experiment_01,condition1,,cell005,74,0.6381945146323516,0.5969116708812386,0.6727393162553947,0.05273438913995798,0.0641034355090554,0.012475829232843221,0.15801765500120737,0.08983034900346396
experiment_01,condition1,,cell005,75,0.9582399744293656,0.9119178138780218,1.003573966087799,0.06409750235290301,0.0885037701588564,0.02196059890006062,0.13454772935693896,0.0797261573659888
experiment_01,condition1,,cell005,76,0.7732884279793073,0.7259498293142713,0.8042308149153435,0.041360830157826545,0.0358840027086391,0.00875645603105978,0.15586662860003248,0.08906826682995739
experiment_01,condition1,,cell005,77,1.065822549363876,1.0397773447963252,1.1136289880800918,0.04869256599588945,0.01778729734225545,0.00250033430437075,0.04099312508016135,0.017161247044740827
experiment_01,condition1,,cell005,78,0.8901492320897303,0.8538809024898104,0.9320363378243316,0.04018730980116092,0.0529338488801376,0.02476488834583156,0.11464377839117335,0.0401081444724269
experiment_01,condition2,,cell001,1,1.4570282141542954,1.4221446264236948,1.494598008801103,0.03844782933788804,0.0761929963791544,0.01156338459509599,0.22348242150437464,0.09605233024379015
experiment_01,condition2,,cell001,2,1.1028002223557336,1.057831702005748,1.1249785686992368,0.042636267629921454,0.06824333312351766,0.03474347034501667,0.14007150226510914,0.049694066805380493
experiment_01,condition2,,cell001,3,1.1652918886120456,1.1139619943646377,1.2010296339916922,0.05097152557408524,0.058283743943394695,0.00848741165802453,0.17523139974541285,0.08232539066873099
experiment_01,condition2,,cell001,4,0.987661288672298,0.946719208326193,1.0194765330771027,0.03746839907077493,0.0561138260043256,0.013229290411627265,0.150976914061404,0.08804001692012559
experiment_01,condition2,,cell001,5,1.2932488855705988,1.2463182289403585,1.359438919367976,0.059764923517319435,0.0597065712050697,0.003290877367522741,0.104055432901541,0.05731726721499995
experiment_01,condition2,,cell001,6,1.1772068625044094,1.1494413420307903,1.20265425000244,0.032658123275411066,0.0665252181306023,0.006338675644212021,0.12662601778904675,0.06642130255087254
experiment_01,condition2,,cell001,7,1.2490178395872198,1.2186072730599502,1.2928526443279689,0.03109204290703005,0.0711916786150752,0.006345053840138881,0.11367011874710248,0.08539019898488351
experiment_01,condition2,,cell001,8,1.6120783076151266,1.5749827263464837,1.6314773452190503,0.012335988678668697,0.012074867130892751,0.00273153959655425,0.09534906292485221,0.06632053877572464
experiment_01,condition2,,cell001,9,1.4743396924716794,1.4433071240239468,1.5215859630661763,0.05226756720518089,0.0745926471614413,0.0161992173739738,0.14811793228162107,0.08629033927839339
experiment_01,condition2,,cell001,10,1.526786767956353,1.4581351061825427,1.5463379755077669,0.04952057593955139,0.07097616114654455,0.0056525775402558615,0.16777132515386792,0.09514805574982155
experiment_01,condition2,,cell001,11,1.1253795610339117,1.0868399571014715,1.1695261451501386,0.04456634118735492,0.0605976736672861,0.017114591557693362,0.12170463781541832,0.07131686306867316
experiment_01,condition2,,cell001,12,1.5852027005677218,1.5549144653401208,1.6035645018904636,0.03551282088905894,0.024956387545107248,0.009002092784391241,0.1298303749696989,0.07610239970039492
experiment_01,condition2,,cell001,13,1.142547512118599,1.10523415688351,1.1783519680655898,0.05575238983770148,0.0505066538550478,0.026893861976568623,0.09674367351607299,0.014761307690481555
experiment_01,condition2,,cell001,14,0.7948444310153912,0.73357744183716,0.8238595066706242,0.04794457976070343,0.0805654719178505,0.02081656308766194,0.16137824340621704,0.11389014838717659
experiment_01,condition2,,cell001,15,1.3626654270511813,1.320075672124382,1.4104506299921868,0.04732339176171885,0.062218130946341196,0.012622201809107801,0.15714379175754217,0.08911016699191535
experiment_01,condition2,,cell001,16,1.5005248852187214,1.4762809990254722,1.5510966773390489,0.04488650202260569,0.0730136577687265,0.00965050285749728,0.1273877514376938,0.07492416972886004
experiment_01,condition2,,cell001,17,1.1428827305503813,1.085250951847223,1.1941603014097257,0.06029769464826429,0.055846046590281,0.01107065163588605,0.14636656544401244,0.09643588225477698
experiment_01,condition2,,cell001,18,1.256058899949532,1.2136626935789516,1.2754733486947591,0.041300836441581446,0.053723033500618,0.008800428903263,0.1635481469554189,0.13400770849710655
experiment_01,condition2,,cell001,19,1.4184355974924068,1.385806437877042,1.4522126285226267,0.04450601357696904,0.0718078794521375,0.01361301657363768,0.11346753040477078,0.039608906254426306
experiment_01,condition2,,cell001,20,1.2854401648509322,1.2481089470593705,1.3353599366614108,0.055432556571913816,0.0624990405476206,0.0066504129047025,0.1873936170160984,0.0878580046365884
experiment_01,condition2,,cell001,21,1.3908968057695346,1.3287402911087867,1.4342620611105568,0.05306860788512524,0.0562511936713425,0.0112966978005792,0.1558328693587933,0.07493991688675461
experiment_01,condition2,,cell001,22,1.1901951248109763,1.1432078665745629,1.2189632015210305,0.04559873666666947,0.07074205900224781,0.013106613377527481,0.13376336019516374,0.09654773253382831
experiment_01,condition2,,cell001,23,1.3342312125742726,1.2816078942206477,1.3673570332001848,0.038521713667039714,0.0803564421177693,0.014239526093892643,0.1289093316760258,0.08495728937459879
experiment_01,condition2,,cell001,24,1.5182717486026678,1.4912037810526582,1.5589843990624541,0.03817960387990427,0.0781753627701762,0.0208471563582619,0.14894329659998745,0.09596076854274449
experiment_01,condition2,,cell001,25,1.0033998044868018,0.935154297924015,1.0347316437581473,0.057770604516916624,0.0793923608891868,0.0014363003583973202,0.12871180551279823,0.08722646799127301
experiment_01,condition2,,cell001,26,0.916843511722407,0.8682484387886604,0.9441341745476702,0.055049815360245224,0.03077592852587665,0.0047125891617230305,0.12255300941505942,0.09322707418313615
experiment_01,condition2,,cell001,27,1.6192554055592363,1.5756365501236778,1.6534297413818124,0.04504387660876308,0.0443990331899257,0.0037474917865140205,0.19286974537398188,0.08853887417796046
experiment_01,condition2,,cell001,28,1.1894941187529189,1.1432338302973406,1.201238363531835,0.029998051821750638,0.081538880112312,0.008558165132055122,0.12013652314609426,0.0862495815560034
experiment_01,condition2,,cell001,29,1.1239332911948834,1.084083040239042,1.17698980085633,0.06274611855177303,0.07095952293714745,0.01556004899840455,0.15350728821509674,0.06982345213305415
experiment_01,condition2,,cell001,30,0.9724847990653467,0.9085630962515795,1.042724277603848,0.047206801382141284,0.0554560604723222,0.009553834412993012,0.11815787646444081,0.07206657119372657
experiment_01,condition2,,cell001,31,1.3792097814457591,1.3328407822411106,1.4592236279169863,0.050746749761058974,0.05061698596280035,0.01535911344363735,0.13359873116238774,0.06262054852427187
experiment_01,condition2,,cell001,32,1.6395478727362938,1.6101313159970305,1.6845600255744664,0.04346602055711091,0.0551821077719987,0.00536371099013116,0.15688230440808815,0.0844479208573734
experiment_01,condition2,,cell001,33,1.3083921544572794,1.2866919442506861,1.355529858160275,0.029083736710225683,0.07728770292507689,0.02854266732560489,0.13763422216469667,0.07124713056147763
experiment_01,condition2,,cell001,34,1.34362241464894,1.2945911245494455,1.3934811338050843,0.04984746813274521,0.0761887337434119,0.01053551799413395,0.13222356083990724,0.07203022778651065
experiment_01,condition2,,cell001,35,1.1071696588073292,1.0666247153936939,1.1507375271467153,0.035296864396161975,0.0869016996366094,0.01114668347762728,0.1826903787269701,0.08608912083557899
experiment_01,condition2,,cell001,36,1.2420182545015173,1.1998193205586496,1.2940012124898537,0.05060752095954357,0.0804115512789511,0.01946850065900094,0.1567702928813151,0.0909849384180009
experiment_01,condition2,,cell001,37,1.3254231489377737,1.2778016245107071,1.3538250339888704,0.03403375711324741,0.0315035080154544,0.00515768707671016,0.06963207732337068,0.0320994258459866
experiment_01,condition2,,cell001,38,1.7647477690323992,1.7203416349249407,1.803495593892305,0.06651784499277635,0.0165471213027452,0.0034267095620466002,0.0234573218088244,0.009673679757008198
experiment_01,condition2,,cell001,39,1.5678169818504226,1.5170934863599157,1.607293973376647,0.05687292879195471,0.0568242236555298,0.018261261228143803,0.16122655084625573,0.0683914042068832
experiment_01,condition2,,cell001,40,1.4288388125667224,1.3883737373478904,1.4896664668952608,0.02442973424460093,0.03479291056315,0.006427375797620161,0.11056696834994634,0.04434286522293825
